"country_iso3_numeric","area.code","prod_method","species.alpha_3_code","year","unit_code","quantity","country_identifier","country_iso2_code","country_iso3_alpha","country_name_en","country_official_name_en","continent_group_en","ecoclass_group_en","georegion_group_en","area_name_en","ocean_group_en","habitat","faregion_group_en","production_identifier","production_name_en","sort","species_taxonomic_code","species_identifier","CommonName","SciName","author","species_major_group","yearbook_group_en","isscaap_group","cpc_class_en","cpc_group_en","unit_description_en","unit_identifier","unit_name_en","sws_unit","unit","symbol_description_en","symbol_name_en","Species01","Genus01","Family01","Other01","fao_habitat","taxa_source","Fresh01","Brack01","Saltwater01","fb_habitat"
608,71,"aquaculture","PNV",2018,"Q_tlw",12527,171,"PH","PHL","Philippines","the Republic of the Philippines","Asia","Other developing countries or areas","South-Eastern Asia","Pacific, Western Central","Pacific Ocean","marine","Central regions",2,"Aquaculture production (brackishwater)",2,"2280100111",3404,"whiteleg shrimp","litopenaeus vannamei","Boone 1931","CRUSTACEA","Fish, crustaceans and molluscs, etc.","Shrimps, prawns","Other shrimps and prawns, live, fresh or chilled","Crustaceans, live, fresh or chilled","Observed measure unit (Tonnes - live weight)",9,"Tonnes - live weight",NA,"t",NA,NA,1,0,0,0,"marine","litopenaeus.vannamei_marine_aquaculture",0,1,1,"marine"
608,71,"aquaculture","GIT",2018,"Q_tlw",44780.2,171,"PH","PHL","Philippines","the Republic of the Philippines","Asia","Other developing countries or areas","South-Eastern Asia","Pacific, Western Central","Pacific Ocean","marine","Central regions",2,"Aquaculture production (brackishwater)",2,"2280100112",3405,"giant tiger prawn","penaeus monodon","Fabricius 1798","CRUSTACEA","Fish, crustaceans and molluscs, etc.","Shrimps, prawns","Other shrimps and prawns, live, fresh or chilled","Crustaceans, live, fresh or chilled","Observed measure unit (Tonnes - live weight)",9,"Tonnes - live weight",NA,"t",NA,NA,1,0,0,0,"marine","penaeus.monodon_marine_aquaculture",0,1,1,"marine"
608,71,"aquaculture","GIT",2018,"Q_tlw",0.2,171,"PH","PHL","Philippines","the Republic of the Philippines","Asia","Other developing countries or areas","South-Eastern Asia","Pacific, Western Central","Pacific Ocean","marine","Central regions",3,"Aquaculture production (marine)",3,"2280100112",3405,"giant tiger prawn","penaeus monodon","Fabricius 1798","CRUSTACEA","Fish, crustaceans and molluscs, etc.","Shrimps, prawns","Other shrimps and prawns, live, fresh or chilled","Crustaceans, live, fresh or chilled","Observed measure unit (Tonnes - live weight)",9,"Tonnes - live weight",NA,"t",NA,NA,1,0,0,0,"marine","penaeus.monodon_marine_aquaculture",0,1,1,"marine"
608,71,"aquaculture","MET",2018,"Q_tlw",520.6,171,"PH","PHL","Philippines","the Republic of the Philippines","Asia","Other developing countries or areas","South-Eastern Asia","Pacific, Western Central","Pacific Ocean","marine","Central regions",2,"Aquaculture production (brackishwater)",2,"22801016XX",3415,"metapenaeus shrimps nei","metapenaeus",NA,"CRUSTACEA","Fish, crustaceans and molluscs, etc.","Shrimps, prawns","Other shrimps and prawns, live, fresh or chilled","Crustaceans, live, fresh or chilled","Observed measure unit (Tonnes - live weight)",9,"Tonnes - live weight",NA,"t",NA,NA,0,1,0,0,"marine","metapenaeus_marine_aquaculture",NA,NA,NA,NA
620,27,"aquaculture","PVR",2018,"Q_tlw",18.29,174,"PT","PRT","Portugal","the Portuguese Republic","Europe","Developed countries or areas","Southern Europe","Atlantic, Northeast","Atlantic Ocean and adjacent seas","marine","Northern regions",2,"Aquaculture production (brackishwater)",2,"2281200705",16496,"atlantic ditch shrimp","palaemonetes varians","(Leach 1814)","CRUSTACEA","Fish, crustaceans and molluscs, etc.","Shrimps, prawns","Other shrimps and prawns, live, fresh or chilled","Crustaceans, live, fresh or chilled","Observed measure unit (Tonnes - live weight)",9,"Tonnes - live weight",NA,"t",NA,NA,1,0,0,0,"marine","palaemonetes.varians_marine_aquaculture",0,1,0,"marine"
626,57,"aquaculture","PEN",2018,"Q_tlw",1,176,"TL","TLS","Timor-Leste","the Democratic Republic of Timor-Leste","Asia","Least Developed Countries","South-Eastern Asia","Indian Ocean, Eastern","Indian Ocean","marine","Central regions",2,"Aquaculture production (brackishwater)",2,"22801001XX",3399,"penaeus shrimps nei","penaeus",NA,"CRUSTACEA","Fish, crustaceans and molluscs, etc.","Shrimps, prawns","Other shrimps and prawns, live, fresh or chilled","Crustaceans, live, fresh or chilled","Observed measure unit (Tonnes - live weight)",9,"Tonnes - live weight",NA,"t","FAO estimate from available sources of information or calculation based on specific assumptions","ESTIMATE",0,1,0,0,"marine","penaeus_marine_aquaculture",NA,NA,NA,NA
682,51,"aquaculture","PNV",2018,"Q_tlw",56100,194,"SA","SAU","Saudi Arabia","the Kingdom of Saudi Arabia","Asia","Other developing countries or areas","Western Asia","Indian Ocean, Western","Indian Ocean","marine","Central regions",2,"Aquaculture production (brackishwater)",2,"2280100111",3404,"whiteleg shrimp","litopenaeus vannamei","Boone 1931","CRUSTACEA","Fish, crustaceans and molluscs, etc.","Shrimps, prawns","Other shrimps and prawns, live, fresh or chilled","Crustaceans, live, fresh or chilled","Observed measure unit (Tonnes - live weight)",9,"Tonnes - live weight",NA,"t","FAO estimate from available sources of information or calculation based on specific assumptions","ESTIMATE",1,0,0,0,"marine","litopenaeus.vannamei_marine_aquaculture",0,1,1,"marine"
702,71,"aquaculture","PNV",2018,"Q_tlw",12.6,200,"SG","SGP","Singapore","the Republic of Singapore","Asia","Other developing countries or areas","South-Eastern Asia","Pacific, Western Central","Pacific Ocean","marine","Central regions",2,"Aquaculture production (brackishwater)",2,"2280100111",3404,"whiteleg shrimp","litopenaeus vannamei","Boone 1931","CRUSTACEA","Fish, crustaceans and molluscs, etc.","Shrimps, prawns","Other shrimps and prawns, live, fresh or chilled","Crustaceans, live, fresh or chilled","Observed measure unit (Tonnes - live weight)",9,"Tonnes - live weight",NA,"t",NA,NA,1,0,0,0,"marine","litopenaeus.vannamei_marine_aquaculture",0,1,1,"marine"
702,71,"aquaculture","GIT",2018,"Q_tlw",27.887,200,"SG","SGP","Singapore","the Republic of Singapore","Asia","Other developing countries or areas","South-Eastern Asia","Pacific, Western Central","Pacific Ocean","marine","Central regions",2,"Aquaculture production (brackishwater)",2,"2280100112",3405,"giant tiger prawn","penaeus monodon","Fabricius 1798","CRUSTACEA","Fish, crustaceans and molluscs, etc.","Shrimps, prawns","Other shrimps and prawns, live, fresh or chilled","Crustaceans, live, fresh or chilled","Observed measure unit (Tonnes - live weight)",9,"Tonnes - live weight",NA,"t",NA,NA,1,0,0,0,"marine","penaeus.monodon_marine_aquaculture",0,1,1,"marine"
702,71,"aquaculture","PEN",2018,"Q_tlw",33.1,200,"SG","SGP","Singapore","the Republic of Singapore","Asia","Other developing countries or areas","South-Eastern Asia","Pacific, Western Central","Pacific Ocean","marine","Central regions",2,"Aquaculture production (brackishwater)",2,"22801001XX",3399,"penaeus shrimps nei","penaeus",NA,"CRUSTACEA","Fish, crustaceans and molluscs, etc.","Shrimps, prawns","Other shrimps and prawns, live, fresh or chilled","Crustaceans, live, fresh or chilled","Observed measure unit (Tonnes - live weight)",9,"Tonnes - live weight",NA,"t",NA,NA,0,1,0,0,"marine","penaeus_marine_aquaculture",NA,NA,NA,NA
702,71,"aquaculture","PEN",2018,"Q_tlw",7.69,200,"SG","SGP","Singapore","the Republic of Singapore","Asia","Other developing countries or areas","South-Eastern Asia","Pacific, Western Central","Pacific Ocean","marine","Central regions",3,"Aquaculture production (marine)",3,"22801001XX",3399,"penaeus shrimps nei","penaeus",NA,"CRUSTACEA","Fish, crustaceans and molluscs, etc.","Shrimps, prawns","Other shrimps and prawns, live, fresh or chilled","Crustaceans, live, fresh or chilled","Observed measure unit (Tonnes - live weight)",9,"Tonnes - live weight",NA,"t",NA,NA,0,1,0,0,"marine","penaeus_marine_aquaculture",NA,NA,NA,NA
704,71,"aquaculture","PNV",2018,"Q_tlw",475000,237,"VN","VNM","Viet Nam","the Socialist Republic of Viet Nam","Asia","Other developing countries or areas","South-Eastern Asia","Pacific, Western Central","Pacific Ocean","marine","Central regions",2,"Aquaculture production (brackishwater)",2,"2280100111",3404,"whiteleg shrimp","litopenaeus vannamei","Boone 1931","CRUSTACEA","Fish, crustaceans and molluscs, etc.","Shrimps, prawns","Other shrimps and prawns, live, fresh or chilled","Crustaceans, live, fresh or chilled","Observed measure unit (Tonnes - live weight)",9,"Tonnes - live weight",NA,"t",NA,NA,1,0,0,0,"marine","litopenaeus.vannamei_marine_aquaculture",0,1,1,"marine"
704,71,"aquaculture","GIT",2018,"Q_tlw",290000,237,"VN","VNM","Viet Nam","the Socialist Republic of Viet Nam","Asia","Other developing countries or areas","South-Eastern Asia","Pacific, Western Central","Pacific Ocean","marine","Central regions",2,"Aquaculture production (brackishwater)",2,"2280100112",3405,"giant tiger prawn","penaeus monodon","Fabricius 1798","CRUSTACEA","Fish, crustaceans and molluscs, etc.","Shrimps, prawns","Other shrimps and prawns, live, fresh or chilled","Crustaceans, live, fresh or chilled","Observed measure unit (Tonnes - live weight)",9,"Tonnes - live weight",NA,"t",NA,NA,1,0,0,0,"marine","penaeus.monodon_marine_aquaculture",0,1,1,"marine"
704,71,"aquaculture","MET",2018,"Q_tlw",10000,237,"VN","VNM","Viet Nam","the Socialist Republic of Viet Nam","Asia","Other developing countries or areas","South-Eastern Asia","Pacific, Western Central","Pacific Ocean","marine","Central regions",2,"Aquaculture production (brackishwater)",2,"22801016XX",3415,"metapenaeus shrimps nei","metapenaeus",NA,"CRUSTACEA","Fish, crustaceans and molluscs, etc.","Shrimps, prawns","Other shrimps and prawns, live, fresh or chilled","Crustaceans, live, fresh or chilled","Observed measure unit (Tonnes - live weight)",9,"Tonnes - live weight",NA,"t",NA,NA,0,1,0,0,"marine","metapenaeus_marine_aquaculture",NA,NA,NA,NA
724,27,"aquaculture","KUP",2018,"Q_tlw",1.38,203,"ES","ESP","Spain","the Kingdom of Spain","Europe","Developed countries or areas","Southern Europe","Atlantic, Northeast","Atlantic Ocean and adjacent seas","marine","Northern regions",2,"Aquaculture production (brackishwater)",2,"2280100109",2584,"kuruma prawn","marsupenaeus japonicus","Bate 1888","CRUSTACEA","Fish, crustaceans and molluscs, etc.","Shrimps, prawns","Other shrimps and prawns, live, fresh or chilled","Crustaceans, live, fresh or chilled","Observed measure unit (Tonnes - live weight)",9,"Tonnes - live weight",NA,"t",NA,NA,1,0,0,0,"marine","marsupenaeus.japonicus_marine_aquaculture",0,0,1,"marine"
724,5,"aquaculture","PNV",2018,"Q_tlw",7.5,203,"ES","ESP","Spain","the Kingdom of Spain","Europe","Developed countries or areas","Southern Europe","Europe - Inland waters",NA,"marine",NA,1,"Aquaculture production (freshwater)",1,"2280100111",3404,"whiteleg shrimp","litopenaeus vannamei","Boone 1931","CRUSTACEA","Fish, crustaceans and molluscs, etc.","Shrimps, prawns","Other shrimps and prawns, live, fresh or chilled","Crustaceans, live, fresh or chilled","Observed measure unit (Tonnes - live weight)",9,"Tonnes - live weight",NA,"t",NA,NA,1,0,0,0,"inland","litopenaeus.vannamei_inland_aquaculture",0,1,1,"marine"
724,34,"aquaculture","PNV",2018,"Q_tlw",7.5,203,"ES","ESP","Spain","the Kingdom of Spain","Europe","Developed countries or areas","Southern Europe","Atlantic, Eastern Central","Atlantic Ocean and adjacent seas","marine","Central regions",2,"Aquaculture production (brackishwater)",2,"2280100111",3404,"whiteleg shrimp","litopenaeus vannamei","Boone 1931","CRUSTACEA","Fish, crustaceans and molluscs, etc.","Shrimps, prawns","Other shrimps and prawns, live, fresh or chilled","Crustaceans, live, fresh or chilled","Observed measure unit (Tonnes - live weight)",9,"Tonnes - live weight",NA,"t",NA,NA,1,0,0,0,"marine","litopenaeus.vannamei_marine_aquaculture",0,1,1,"marine"
724,27,"aquaculture","TGS",2018,"Q_tlw",0.34,203,"ES","ESP","Spain","the Kingdom of Spain","Europe","Developed countries or areas","Southern Europe","Atlantic, Northeast","Atlantic Ocean and adjacent seas","marine","Northern regions",2,"Aquaculture production (brackishwater)",2,"2280100117",2587,"caramote prawn","melicertus kerathurus","(Forsskål 1775)","CRUSTACEA","Fish, crustaceans and molluscs, etc.","Shrimps, prawns","Other shrimps and prawns, live, fresh or chilled","Crustaceans, live, fresh or chilled","Observed measure unit (Tonnes - live weight)",9,"Tonnes - live weight",NA,"t",NA,NA,1,0,0,0,"marine","melicertus.kerathurus_marine_aquaculture",0,1,1,"marine"
724,27,"aquaculture","PVR",2018,"Q_tlw",239,203,"ES","ESP","Spain","the Kingdom of Spain","Europe","Developed countries or areas","Southern Europe","Atlantic, Northeast","Atlantic Ocean and adjacent seas","marine","Northern regions",2,"Aquaculture production (brackishwater)",2,"2281200705",16496,"atlantic ditch shrimp","palaemonetes varians","(Leach 1814)","CRUSTACEA","Fish, crustaceans and molluscs, etc.","Shrimps, prawns","Other shrimps and prawns, live, fresh or chilled","Crustaceans, live, fresh or chilled","Observed measure unit (Tonnes - live weight)",9,"Tonnes - live weight",NA,"t","FAO estimate from available sources of information or calculation based on specific assumptions","ESTIMATE",1,0,0,0,"marine","palaemonetes.varians_marine_aquaculture",0,1,0,"marine"
724,37,"aquaculture","PVR",2018,"Q_tlw",1.98,203,"ES","ESP","Spain","the Kingdom of Spain","Europe","Developed countries or areas","Southern Europe","Mediterranean and Black Sea","Atlantic Ocean and adjacent seas","marine","Central regions",2,"Aquaculture production (brackishwater)",2,"2281200705",16496,"atlantic ditch shrimp","palaemonetes varians","(Leach 1814)","CRUSTACEA","Fish, crustaceans and molluscs, etc.","Shrimps, prawns","Other shrimps and prawns, live, fresh or chilled","Crustaceans, live, fresh or chilled","Observed measure unit (Tonnes - live weight)",9,"Tonnes - live weight",NA,"t","FAO estimate from available sources of information or calculation based on specific assumptions","ESTIMATE",1,0,0,0,"marine","palaemonetes.varians_marine_aquaculture",0,1,0,"marine"
740,31,"aquaculture","PNV",2018,"Q_tlw",30,207,"SR","SUR","Suriname","the Republic of Suriname","Americas","Other developing countries or areas","South America","Atlantic, Western Central","Atlantic Ocean and adjacent seas","marine","Central regions",2,"Aquaculture production (brackishwater)",2,"2280100111",3404,"whiteleg shrimp","litopenaeus vannamei","Boone 1931","CRUSTACEA","Fish, crustaceans and molluscs, etc.","Shrimps, prawns","Other shrimps and prawns, live, fresh or chilled","Crustaceans, live, fresh or chilled","Observed measure unit (Tonnes - live weight)",9,"Tonnes - live weight",NA,"t","FAO estimate from available sources of information or calculation based on specific assumptions","ESTIMATE",1,0,0,0,"marine","litopenaeus.vannamei_marine_aquaculture",0,1,1,"marine"
76,41,"aquaculture","PNV",2018,"Q_tlw",45750.438,21,"BR","BRA","Brazil","the Federative Republic of Brazil","Americas","Other developing countries or areas","South America","Atlantic, Southwest","Atlantic Ocean and adjacent seas","marine","Southern regions",2,"Aquaculture production (brackishwater)",2,"2280100111",3404,"whiteleg shrimp","litopenaeus vannamei","Boone 1931","CRUSTACEA","Fish, crustaceans and molluscs, etc.","Shrimps, prawns","Other shrimps and prawns, live, fresh or chilled","Crustaceans, live, fresh or chilled","Observed measure unit (Tonnes - live weight)",9,"Tonnes - live weight",NA,"t",NA,NA,1,0,0,0,"marine","litopenaeus.vannamei_marine_aquaculture",0,1,1,"marine"
764,71,"aquaculture","PBA",2018,"Q_tlw",129,216,"TH","THA","Thailand","the Kingdom of Thailand","Asia","Other developing countries or areas","South-Eastern Asia","Pacific, Western Central","Pacific Ocean","marine","Central regions",2,"Aquaculture production (brackishwater)",2,"2280100103",2583,"banana prawn","penaeus merguiensis","De Man 1888","CRUSTACEA","Fish, crustaceans and molluscs, etc.","Shrimps, prawns","Other shrimps and prawns, live, fresh or chilled","Crustaceans, live, fresh or chilled","Observed measure unit (Tonnes - live weight)",9,"Tonnes - live weight",NA,"t",NA,NA,1,0,0,0,"marine","penaeus.merguiensis_marine_aquaculture",0,1,1,"marine"
764,57,"aquaculture","PNV",2018,"Q_tlw",62039,216,"TH","THA","Thailand","the Kingdom of Thailand","Asia","Other developing countries or areas","South-Eastern Asia","Indian Ocean, Eastern","Indian Ocean","marine","Central regions",2,"Aquaculture production (brackishwater)",2,"2280100111",3404,"whiteleg shrimp","litopenaeus vannamei","Boone 1931","CRUSTACEA","Fish, crustaceans and molluscs, etc.","Shrimps, prawns","Other shrimps and prawns, live, fresh or chilled","Crustaceans, live, fresh or chilled","Observed measure unit (Tonnes - live weight)",9,"Tonnes - live weight",NA,"t",NA,NA,1,0,0,0,"marine","litopenaeus.vannamei_marine_aquaculture",0,1,1,"marine"
764,71,"aquaculture","PNV",2018,"Q_tlw",295894,216,"TH","THA","Thailand","the Kingdom of Thailand","Asia","Other developing countries or areas","South-Eastern Asia","Pacific, Western Central","Pacific Ocean","marine","Central regions",2,"Aquaculture production (brackishwater)",2,"2280100111",3404,"whiteleg shrimp","litopenaeus vannamei","Boone 1931","CRUSTACEA","Fish, crustaceans and molluscs, etc.","Shrimps, prawns","Other shrimps and prawns, live, fresh or chilled","Crustaceans, live, fresh or chilled","Observed measure unit (Tonnes - live weight)",9,"Tonnes - live weight",NA,"t",NA,NA,1,0,0,0,"marine","litopenaeus.vannamei_marine_aquaculture",0,1,1,"marine"
764,57,"aquaculture","GIT",2018,"Q_tlw",9679,216,"TH","THA","Thailand","the Kingdom of Thailand","Asia","Other developing countries or areas","South-Eastern Asia","Indian Ocean, Eastern","Indian Ocean","marine","Central regions",2,"Aquaculture production (brackishwater)",2,"2280100112",3405,"giant tiger prawn","penaeus monodon","Fabricius 1798","CRUSTACEA","Fish, crustaceans and molluscs, etc.","Shrimps, prawns","Other shrimps and prawns, live, fresh or chilled","Crustaceans, live, fresh or chilled","Observed measure unit (Tonnes - live weight)",9,"Tonnes - live weight",NA,"t",NA,NA,1,0,0,0,"marine","penaeus.monodon_marine_aquaculture",0,1,1,"marine"
